kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
pathfinder-rodinia-2.4.sm_75.ptx 117 : 513 2565 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 43 : 128 384 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 122 : 513 16929 0 19 19 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 44 : 128 640 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 123 : 513 4104 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 45 : 128 640 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 46 : 128 640 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 47 : 128 1024 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 48 : 128 1024 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 49 : 128 1024 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 50 : 128 640 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 51 : 128 640 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 52 : 128 1024 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 78 : 128 640 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 79 : 128 640 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 80 : 128 1024 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 81 : 128 768 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 82 : 128 1024 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 83 : 128 1152 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 84 : 128 1024 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 85 : 128 1024 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 86 : 128 768 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 87 : 128 896 0 0 0 0 0 0 0 
