kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
hotspot-rodinia-2.4.sm_75.ptx 65 : 224 1792 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 64 : 224 1792 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 63 : 224 1344 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 219 : 1056 5280 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 52 : 224 672 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 131 : 224 1120 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 51 : 224 672 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 130 : 224 1120 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 217 : 1280 1120 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 50 : 224 672 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 129 : 224 1120 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 216 : 1280 6400 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 49 : 224 672 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 128 : 224 1120 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 47 : 224 672 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 126 : 224 1120 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 215 : 1280 6400 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 48 : 224 672 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 127 : 224 1120 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 220 : 1056 5280 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 53 : 224 672 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 132 : 224 9632 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 54 : 224 672 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 133 : 224 1120 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 55 : 224 672 0 0 0 0 0 0 0 
