kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
lud-rodinia-2.8.sm_75.ptx 688 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 687 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 686 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 685 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 684 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 683 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 682 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 681 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 680 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 679 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 678 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 677 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 676 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 675 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 674 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 673 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 672 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 671 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 670 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 669 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 668 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 667 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 666 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 665 : 48 144 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 664 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 663 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 662 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 661 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 660 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 659 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 658 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 657 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 656 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 655 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 654 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 653 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 652 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 651 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 650 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 649 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 648 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 647 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 646 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 645 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 644 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 643 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 642 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 641 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 640 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 639 : 48 144 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 638 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 637 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 636 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 635 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 634 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 633 : 48 1584 0 3 3 0 0 0 0 
